GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
48013,"Atascosa, TX",974221,1013840,992446,967020,943540,1072197,1063116,1068860,1095948,1177444,1482258,2353642,3072362,4046300,4626219,4248916,4599172,4722996
48015,"Austin, TX",879319,878880,912359,964021,1029229,1185752,1351225,1299839,1208663,1293231,1212312,1200390,1193924,1198216,1263940,1214253,1260054,1271624
48017,"Bailey, TX",330943,297747,310766,312571,363230,391250,345710,330981,253224,382015,362369,353824,349043,444811,474359,458610,516860,475400
48019,"Bandera, TX",217962,240449,240258,253751,267960,279636,289470,285682,284616,291378,296658,300601,306954,301211,316070,301003,307421,317383
48021,"Bastrop, TX",1120911,1258994,1276178,1274509,1321680,1510496,1597296,1568485,1609677,1572060,1647137,1675879,1651120,1680524,1742307,1741072,1782172,1881339
48023,"Baylor, TX",103731,110674,112786,110602,109777,131875,123598,133187,119388,117372,124417,132697,138520,138384,154603,145000,153031,162992
48025,"Bee, TX",932899,967725,933154,883950,895651,910130,977483,932257,944358,870568,872704,901212,958268,955965,915620,859747,840520,839201
48027,"Bell, TX",9905799,10222868,10665652,11111065,11946089,13021307,13819480,14635872,14821382,14640987,14953324,14713764,14383453,14403904,14928272,14401726,14599325,14886755
48029,"Bexar, TX",58700997,60149570,62855468,65160702,67451990,70799376,73270416,74323249,72627699,75032161,78277507,79395707,81854263,85668690,90563914,92804535,93472254,97527759
48031,"Blanco, TX",189713,204423,203237,207607,202551,216946,225581,218449,228940,234291,236885,248932,258219,270522,287492,288614,296607,299571
48033,"Borden, TX",258493,382670,279531,291225,292205,331985,365836,339326,430468,399853,417224,488017,454609,375168,414473,445798,476078,615821
48035,"Bosque, TX",372798,423070,425653,417918,431036,429505,400618,394556,399172,406012,451271,497129,560728,568913,606770,618864,600680,603479
48037,"Bowie, TX",2914816,2996702,3052678,3128032,3246051,3415368,3452870,3557149,3501136,3520335,3527212,3540251,3438218,3464689,3595173,3639773,3663972,3701177
48039,"Brazoria, TX",10459080,10535083,9855019,9786779,9390757,10072407,10342599,10253766,9942650,11128296,11686728,13061392,13929756,14373118,14734188,14789436,14863653,15588622
48041,"Brazos, TX",5375078,5487319,5726062,5918450,6140391,6518998,6734283,6862905,7268045,7387100,7383911,7692515,8177088,8629140,9015522,9036851,9193538,9525806
48043,"Brewster, TX",321178,322393,362333,372967,350312,355767,324892,313295,331232,343879,342628,337317,344837,347560,354311,350778,352712,374005
48045,"Briscoe, TX",53368,54708,53849,47265,58069,49661,61643,37509,58406,72089,41992,35881,67326,41215,62829,93654,90353,95465
48047,"Brooks, TX",935358,1619424,1197572,987997,906860,805645,727394,587963,607508,449085,412925,376221,370795,446298,421454,356810,373637,360775
48049,"Brown, TX",1077324,1115133,1137352,1189614,1221318,1232640,1224551,1200307,1206610,1174859,1174871,1180294,1189633,1225945,1237059,1249201,1274941,1284852
48051,"Burleson, TX",661521,721024,609050,562995,567865,623386,620150,629821,658871,637376,693153,694379,680873,863811,1063124,1024436,1251914,1498704
48053,"Burnet, TX",821100,872545,904754,983880,1001891,1111450,1170481,1199895,1148924,1164827,1176669,1184311,1190932,1258051,1267335,1275662,1301004,1334951
48055,"Caldwell, TX",474651,511208,520287,520971,525856,576229,596787,608068,668430,727761,847678,932114,901684,867569,836699,811776,843716,893669
48057,"Calhoun, TX",1866936,1963436,1743043,2813243,2802312,3539818,2000846,1954080,1860282,2117259,2002067,1979325,2067333,1896199,2072589,2003469,1770487,1861259
48059,"Callahan, TX",199745,210329,202314,194132,191640,218464,237333,239491,256759,236771,235864,256323,251521,248909,248712,243909,254920,278826
48061,"Cameron, TX",7365660,7737017,7868478,7905010,8139291,8571078,8658509,8761092,8766068,9096646,9292541,9384090,9475171,9508697,9544503,9659865,9737643,10011608
48063,"Camp, TX",307293,330781,314184,309642,301126,313433,302224,319245,335413,367229,339538,345918,376386,400414,428638,397897,403938,431406
48065,"Carson, TX",842815,850055,819265,785453,802555,799572,888413,779207,715188,770969,744578,724388,704034,706019,769303,837858,840262,900276
48067,"Cass, TX",834832,773839,674538,691914,680722,714312,727849,677572,676709,696678,692935,686166,727988,751762,752698,740258,739240,766769
48069,"Castro, TX",404788,507568,564730,471980,593761,610947,560935,556297,435217,706514,707110,566888,460799,655591,870206,602006,704404,438483
48071,"Chambers, TX",1421247,1530679,1542886,1651820,1539397,1966031,1756291,1560316,1517008,1640017,1594020,1902110,2027109,1985047,2345280,2170174,2127467,2150371
48073,"Cherokee, TX",1324828,1381662,1336116,1284489,1307451,1427190,1427725,1506933,1600926,1473058,1360411,1403021,1393559,1414582,1466988,1567759,1514989,1529074
48075,"Childress, TX",166301,176770,182627,181741,184556,184070,196924,204882,209790,186069,200623,170011,202488,179506,190187,203141,199541,207648
48077,"Clay, TX",242189,240392,220109,208613,203182,225469,222290,217419,232287,206179,202620,218879,217160,224709,240534,237128,243792,251437
48079,"Cochran, TX",332062,404775,305132,341913,367217,436776,471372,413287,511641,559100,461128,528075,491325,405932,402087,416709,456528,401268
48081,"Coke, TX",153072,156749,135722,124745,118270,136128,143795,144224,180726,176003,158147,182419,187265,169706,169676,154385,151295,151963
48083,"Coleman, TX",195780,201165,200351,198859,196463,218230,218183,215050,227449,223216,230116,239156,229531,222125,217358,220003,220129,220393
48085,"Collin, TX",18006861,20221037,22157878,24614824,28182946,31997459,34222915,35800692,34346162,35756559,38592999,41512782,43614402,46806423,50887993,53840440,56082965,59917532
48087,"Collingsworth, TX",107740,118369,132087,115629,118835,116656,109411,80358,89117,97868,79423,83810,108565,90396,89321,96979,92629,101880
48089,"Colorado, TX",747716,796354,771816,758594,759220,880337,879508,794995,792591,752517,755905,759915,804278,847153,846104,805364,856080,829575
48091,"Comal, TX",2523301,2611612,2662369,2867746,3099046,3325516,3557068,3680924,3522961,3586779,3728338,3861602,4213062,4528008,4902123,5078067,5216179,5455611
48093,"Comanche, TX",323831,376310,346520,356049,346697,393936,345394,298686,310652,331035,331695,310644,320121,410116,382919,401811,436484,445661
48095,"Concho, TX",138417,142438,123038,122944,121207,123739,136943,113514,119289,115880,123771,120593,149746,128553,115937,108501,108603,110496
48097,"Cooke, TX",1144247,1151459,1283508,1252534,1175925,1538244,1781894,1790886,1531741,1767372,2141969,2429736,2543959,2645604,2535323,2428601,2494264,2603999
48099,"Coryell, TX",872002,900465,962492,976665,1027501,1116908,1107750,1145400,1168468,1201150,1174482,1248801,1231733,1230347,1331267,1435756,1502471,1516686
48101,"Cottle, TX",102575,117785,115261,104834,104752,107740,120631,96185,111081,95193,75803,73354,76937,81563,89124,85504,112555,95660
48103,"Crane, TX",1296520,1558882,1246531,1218468,1178778,1287573,1455903,1346441,1585455,1309028,1283838,1530733,1555731,1440904,1421391,1268805,1194628,1136787
48105,"Crockett, TX",1366776,1567601,1429894,1292998,1302608,1429824,1436152,1289586,1466025,1100764,1000309,1155440,1390262,1669502,1749465,1646013,1773441,1509126
48107,"Crosby, TX",144517,165940,172682,221914,240878,219136,232139,190106,255170,312423,203633,230056,364222,270637,276867,320323,342222,346068
48109,"Culberson, TX",79710,85657,82907,87932,93252,98365,105847,129477,161776,140032,148065,232832,324226,561815,839120,1081840,1425244,1601604
48111,"Dallam, TX",436793,431674,404886,462580,426873,433486,473522,526439,546380,570204,566545,610966,560001,621004,746969,584822,598179,520975
48113,"Dallas, TX",168978899,169767731,168720251,175002524,178583029,183782390,186644669,188699069,178861144,182998777,189636572,194441633,200315402,208158051,220137057,226056902,233731905,241375801
48115,"Dawson, TX",626419,754821,669530,667990,674863,696117,831641,668963,788672,878134,718734,841608,910113,756372,739721,737356,843417,811433
48117,"Deaf Smith, TX",1004893,905480,929840,804472,851192,832396,959392,902959,856584,1183535,1259267,1097466,906341,1274596,1698155,1514699,1442311,1365597
48119,"Delta, TX",85682,96173,94329,83761,74526,81815,78175,78657,80344,78296,84491,91656,103439,104176,98120,90641,93044,94996
48121,"Denton, TX",11376418,12329027,13144445,14022585,15447610,16795487,18028319,18716134,18810314,19055495,19792107,20743122,21717168,23270568,24950914,25964632,27383654,28354188
48123,"DeWitt, TX",581933,558326,563240,564078,688015,749300,784708,853537,921812,830580,1547115,3346834,4888312,6630831,9341325,8052986,7413069,7076798
48125,"Dickens, TX",93689,140814,133385,148579,143965,160103,181335,158965,174385,174282,168877,177292,150582,137563,128837,138739,140761,141052
48127,"Dimmit, TX",224414,239980,248011,244123,256176,329660,337125,320033,358735,533505,1130208,2392240,3994535,4916979,5830122,5069387,5753634,5908447
48129,"Donley, TX",115978,104395,111362,113470,121495,125090,104518,90879,86338,115516,107057,95282,142118,119874,140346,122538,158781,162840
48131,"Duval, TX",897885,1013401,987562,974291,864343,827082,958115,872021,816931,613420,522051,525155,530517,521896,461497,423968,424967,436507
48133,"Eastland, TX",533472,562494,548095,531421,514439,538541,547831,552691,571614,620186,770828,874007,908939,956021,902658,840668,915169,1096053
48135,"Ector, TX",5614441,6036555,5776570,6007270,6167823,7230637,7980961,8644448,8875161,9303648,10776705,12658957,13123013,13515679,12169756,10773276,11722833,12844718
48137,"Edwards, TX",255324,250546,246390,205653,205100,212994,199153,170330,161688,127553,103681,90917,105339,96983,102819,106239,105270,103814
48139,"Ellis, TX",3296137,3430607,3480738,3761368,3789824,3993371,4461812,4317823,4111412,4205777,4428951,4654141,4787792,4804958,4757978,4910556,4939819,5263388
48141,"El Paso, TX",20024206,20623815,20625068,21158466,21892494,22683855,23492007,23328090,23744464,25435014,26760657,27401417,27218084,27069981,27333138,27579722,28070265,28974082
48143,"Erath, TX",995874,1057361,936574,953173,968394,1076733,1086033,1120708,1115093,1166666,1175831,1166395,1211704,1426330,1423892,1458608,1542395,1639702
48145,"Falls, TX",321189,343454,352333,350782,330591,345154,332064,312501,325259,347781,348473,348866,360313,357265,361665,378232,384311,397988
48147,"Fannin, TX",725142,605048,606112,592459,567339,590867,564145,570070,576567,587349,586577,593639,605719,611875,624023,652635,683053,719113
48149,"Fayette, TX",1758645,1724737,1746487,1595244,1480521,1553566,1650388,1598936,1583726,1536505,1553618,1549344,1745628,1768611,1663815,1617915,1702891,1676417
48151,"Fisher, TX",139345,143970,137386,136183,147852,147487,179314,161014,185601,233078,261461,231742,268256,236841,241192,235337,233169,269140
48153,"Floyd, TX",258303,272860,269126,303475,345162,329807,367101,237406,279627,390114,242022,189481,312752,273169,275103,246891,335089,331475
48155,"Foard, TX",55106,51640,58883,51809,46213,43985,58204,47020,48920,41879,41942,50950,58117,56217,45757,43240,46113,48701
48157,"Fort Bend, TX",11777667,12473959,12589944,13178206,14341300,15744244,16883322,17387645,16705704,17280292,17633986,18602415,21030337,23836185,28277968,22713161,23180856,24423084
48159,"Franklin, TX",294722,327510,312303,312781,313741,309031,295700,286885,286056,291396,271205,327926,353450,381193,410877,405561,422235,447719
48161,"Freestone, TX",2569446,3141891,3557184,3441572,3340000,3334546,3357836,3102173,3356543,2785577,2269963,1978349,1881186,1908471,1991526,1774119,1833862,1384485
48163,"Frio, TX",334984,387313,358215,329664,336119,386000,432367,455856,452729,499553,757795,1129171,1293107,1663328,1804483,1636444,1812542,1972828
48165,"Gaines, TX",2562371,3364041,2602125,2579812,2374680,2793305,2952209,2650033,3397926,3159800,3105132,3686731,3363263,2931057,3071021,3143750,3374899,3329962
48167,"Galveston, TX",13332585,13027510,13461238,15841005,13864204,13998978,15773397,13991248,14141140,14025968,13196256,12903625,14369741,12746937,13438716,13923623,13991719,14227702
48169,"Garza, TX",380756,468918,365915,366921,348943,413676,451368,419293,513065,456994,449781,513990,469774,411583,392575,396636,394392,386173
48171,"Gillespie, TX",529490,564470,588338,608972,639854,685912,716873,710831,711241,719096,729488,764219,759925,797493,814218,832301,829962,855051
48173,"Glasscock, TX",409202,507109,409818,372519,372361,398338,506619,439682,584186,670685,1093908,2089765,2411189,2692447,3227077,3419824,4188974,5445361
48175,"Goliad, TX",762175,726943,750637,784885,986063,1120264,901246,736058,677389,523623,455545,481939,415144,423550,324593,315686,345439,348238
48177,"Gonzales, TX",587341,649616,595526,600506,611478,617066,576108,586946,613153,809459,1523878,3609819,5239195,5240139,5039799,4715861,4829309,4962433
48179,"Gray, TX",982207,1052990,1028202,1124909,1181396,1308002,1359601,1240383,1122295,1108491,1193703,1263705,1287921,1302291,1254277,1074164,1096956,1078311
48181,"Grayson, TX",3065880,3137501,3221040,3424810,3431653,3702791,3708532,3769659,3752035,3833752,4015336,4117695,4180749,4233270,4355290,4370950,4475124,4691343
48183,"Gregg, TX",5837230,5580787,5618923,5785008,6183280,6806353,7353381,7491619,7217649,7541389,7955192,8131042,8228531,8292820,7851814,7432406,7554845,7899636
48185,"Grimes, TX",1177496,1086502,1125274,1062155,1116162,1125921,1176831,1278635,1273051,1209862,1323406,1377842,1380385,1303618,1209368,1107248,1057200,1087331
48187,"Guadalupe, TX",2287216,2513726,2524584,2572008,2731416,3005729,3023770,3171747,2972523,3181058,3397058,3705506,5049183,6355568,7892978,8038245,8578658,9253418
48189,"Hale, TX",1343318,1454530,1315925,1316504,1378282,1432086,1449480,1522256,1606843,1733193,1560234,1519402,1521119,1406170,1372721,1268627,1299060,1356731
48191,"Hall, TX",83332,86992,92380,82442,89245,96854,103200,78301,136642,127064,81998,80429,120156,85528,82461,83017,77221,77938
48193,"Hamilton, TX",188990,197503,193223,191560,182051,200341,208942,214419,216143,218850,213080,217993,217601,206658,202268,207874,210996,218155
48195,"Hansford, TX",685683,704892,672782,625810,670288,653490,588785,542839,592701,658545,634562,749414,564780,775451,1022789,855907,879769,945214
48197,"Hardeman, TX",231084,265944,231144,222519,209980,214026,211599,206822,211378,190516,189287,216648,206088,194387,205461,205436,203502,193103
48199,"Hardin, TX",1035359,1088621,1038148,1053417,1041823,1239409,1345930,1355697,1364577,1288914,1276546,1380985,1481303,1347003,1282714,1249286,1258985,1320027
48201,"Harris, TX",249176199,245349337,245687480,267388086,271828685,290234146,314154709,308045310,305409126,317926489,326652062,335715892,345112059,343063562,358868375,350522882,351838302,361353488
48203,"Harrison, TX",2405530,2986461,2963357,3261548,3409679,3977636,4242223,4208938,4379397,4563034,4316168,4252644,4221952,4298813,4405398,4350017,4419469,4509467
48205,"Hartley, TX",376091,496534,476113,451025,443646,477780,419553,306207,297502,530311,724069,657697,523013,709141,959518,776267,901759,906563
48207,"Haskell, TX",182029,178291,182213,186853,195579,195110,201348,170558,171545,212589,186930,208350,227115,190039,192651,211294,258137,298804
48209,"Hays, TX",2821821,2922238,3028254,2988951,3466958,3754354,3963569,4109410,4026978,4109679,4288275,4429221,4742737,5052300,5428938,5709953,5969966,6291164
48211,"Hemphill, TX",879416,939065,930932,1013236,1126173,1223547,1305645,1290933,1505533,1145620,1230621,1143800,1213861,1424494,1515128,1288646,1202424,1047164
48213,"Henderson, TX",1674265,1786969,1726394,1649816,1645149,1688849,1702932,1587412,1613997,1558921,1523703,1503804,1503723,1547036,1567343,1569941,1643810,1680801
48215,"Hidalgo, TX",14171612,15050750,15422031,15589641,16013316,16885472,17775609,17437609,17384488,17299088,17535416,17668956,18721109,19480087,19570711,20007112,20381184,21017756
48217,"Hill, TX",553291,561494,575467,590376,563940,642493,750048,868289,969809,892334,834094,796257,830380,848173,865074,890421,907781,922510
48219,"Hockley, TX",2183716,2594294,2153791,2215880,1829964,2199350,2410243,2218975,2631908,2472722,2430990,2797089,2643547,2310758,2243591,2089775,2241118,2291133
48221,"Hood, TX",889937,893702,890825,913315,1008892,1227227,1536987,1820922,1879256,1678939,1808093,1824122,1960946,2161522,1973766,1836421,2046183,2180548
48223,"Hopkins, TX",984998,1005997,1002510,1017624,1019977,1046267,1094062,1114058,1095194,1188693,1150443,1203626,1223575,1323800,1296179,1285413,1291824,1341445
48225,"Houston, TX",651351,642773,663676,732880,740644,751904,716976,698071,731102,709540,704378,753889,766170,806549,876884,846398,857637,883298
48227,"Howard, TX",1798383,1831845,1677680,1674598,1531874,1624103,1792470,1687541,1852710,1908826,2189598,2632655,2821834,2868384,3215304,3723152,5093480,6757873
48229,"Hudspeth, TX",70244,84825,89048,84732,83411,105110,111241,103653,106339,114003,116214,124333,133317,137386,145705,141134,137100,149878
48231,"Hunt, TX",1881163,1926156,1949944,2028770,2235093,2276128,2577066,2644834,2927041,2802829,2874430,3011058,3072389,3086789,3060806,3412827,3469900,3554755
48233,"Hutchinson, TX",1440293,1404220,1296727,1433450,1218784,1319262,1463640,1742923,2247048,1270709,1123627,1354045,3543295,6458644,4908939,9380312,8903931,7999065
48235,"Irion, TX",244150,281255,230826,210029,204736,273637,351087,374118,443812,379528,501871,947293,1476103,2002297,2129169,1822057,1845890,1717353
48237,"Jack, TX",375284,419867,399503,377418,375457,431362,530733,537550,524233,489038,498170,628055,673698,826824,753797,624966,637510,675495
48239,"Jackson, TX",711096,662330,644831,690146,683558,741692,651350,604997,634175,588709,542020,589651,636184,631108,601370,578885,637979,703860
48241,"Jasper, TX",964121,938947,947868,942780,942813,977802,1020778,1027028,1107587,1044257,1027392,1010473,960509,1024069,1005634,956225,970666,985232
48243,"Jeff Davis, TX",65650,73950,72390,70750,61902,66000,67035,70252,73872,70733,67669,69808,72571,73592,72827,70060,72178,72768
48245,"Jefferson, TX",18408535,17712022,18435876,22545013,19526196,19184749,21257082,19913253,19097479,20815650,21291989,22339918,24292695,21277402,21956655,23478937,23759625,23729173
48247,"Jim Hogg, TX",658928,605690,468702,381876,374496,402717,341597,279698,277488,231479,210463,200987,196734,207331,216959,226035,224393,223390
48249,"Jim Wells, TX",1207264,1175565,1242674,1287127,1352682,1576778,1631945,1773268,1543529,1751662,2177755,2491432,2379626,2450382,1937644,1565164,1650206,1812196
48251,"Johnson, TX",2457694,2507973,2590350,2788989,3345749,4603211,6334417,7524124,8206169,6901150,6443639,5980309,5769280,6104272,5934611,5730890,6142760,6166179
48253,"Jones, TX",478127,427412,432952,459639,472506,495933,563642,503962,507208,541262,523978,501632,552322,489690,511267,514141,514593,495732
48255,"Karnes, TX",354514,377136,400480,367375,356181,353253,373843,384729,418454,587834,1861595,5537437,7467943,9252934,11154194,10296951,12711830,13273827
48257,"Kaufman, TX",1634097,1671792,1849587,2074643,2123249,2438759,2500017,2491462,2467904,2540553,2667988,2719752,2732947,3125226,3673450,4173953,4399554,4573275
48259,"Kendall, TX",814277,862100,886501,911594,981632,1108736,1159791,1176617,1176748,1222466,1233274,1311237,1357199,1426455,1544589,1625835,1702032,1822462
48261,"Kenedy, TX",593460,722718,621071,631208,458265,421724,476417,419333,481184,441716,379812,308124,293961,355464,315528,278453,315603,305405
48263,"Kent, TX",438741,582765,450100,442357,370773,417693,443080,382654,495819,459479,498857,536676,470891,403422,413451,425760,433248,429846
48265,"Kerr, TX",1236230,1286278,1313694,1329171,1367878,1463588,1527818,1537369,1520725,1549744,1529655,1545358,1532971,1576220,1634397,1620694,1614033,1680749
48267,"Kimble, TX",121215,136291,138461,133040,126320,139707,134031,126554,124145,124787,137912,140643,158724,166039,162691,149140,131154,133485
48269,"King, TX",188390,246272,171604,156501,152418,194820,199288,179855,224524,172200,172147,189792,169153,153218,184716,214793,219301,208452
48271,"Kinney, TX",56175,65180,70127,71690,70458,72406,75626,71825,75110,78226,80503,88246,109420,112510,114591,110641,113598,113457
48273,"Kleberg, TX",1123588,1257994,1367585,1234709,1176065,1258974,1271812,1238141,1236801,1136083,1193691,1245325,1252044,1217007,1198964,1142031,1157189,1162135
48275,"Knox, TX",131835,130891,153426,160931,150255,167597,165568,138527,136972,139203,143369,167293,196872,188586,187404,189096,169237,183586
48277,"Lamar, TX",1753521,1798369,1716509,1735610,1684171,1850591,1863878,1807994,1867225,1831758,1955186,1913275,1892085,1899017,1954872,1994090,2066720,2141896
48279,"Lamb, TX",806260,828738,897867,867773,833901,878452,836897,863329,777597,958981,863626,855635,934448,867706,906970,771216,797444,755461
48281,"Lampasas, TX",350274,392203,385724,385528,410728,411259,397666,401133,401427,400443,411773,426879,422294,424140,416814,412937,416145,429103
48283,"La Salle, TX",227599,232229,248110,236455,264847,308629,295786,277789,360216,512975,1259494,3490934,5987035,7660912,8451546,6730787,7403097,7789093
48285,"Lavaca, TX",1289537,1425645,1360219,1219637,1046630,1092236,1158212,1015402,933073,785899,788477,934875,1161669,1393084,1590498,1363519,1352895,1467751
48287,"Lee, TX",691030,715917,667033,636565,684361,758791,712667,734057,807650,802238,831724,945574,907183,968642,964888,901371,921869,921090
48289,"Leon, TX",821447,807614,756391,793421,919811,1066531,1212540,1213667,1405440,1339801,1219343,1160648,1281791,1320821,1298131,1102364,989740,1012329
48291,"Liberty, TX",1642165,1744631,1867277,1997076,2135669,2259536,2112025,1919865,1852315,1778487,1805393,1835104,1804518,1802295,1764267,1728899,1783167,1898796
48293,"Limestone, TX",1328760,1414222,1529458,1587105,1661943,1763125,1940542,1914168,1954442,1859109,1791463,1614387,1628607,1541708,1432623,1369196,1407387,1491163
48295,"Lipscomb, TX",412761,448944,461833,480929,549007,635851,753594,754581,902517,654433,684173,843550,748597,803552,850093,761476,816938,735518
48297,"Live Oak, TX",843568,872326,883143,1075295,827353,817819,911151,697033,692301,699652,1154659,1651866,2064806,2426026,2430555,2184215,2076604,2006611
48299,"Llano, TX",397334,401837,411348,388378,397282,437649,464575,464714,473348,472137,460685,470757,463823,472976,625570,646414,644286,638468
48301,"Loving, TX",280784,309193,308424,375266,612193,832165,1121817,863289,1001378,630863,536098,754821,912743,1440431,2388278,4188570,6586304,9557235
48303,"Lubbock, TX",8844976,9024308,9081249,9339164,9703712,10309810,10337840,10401185,10365491,10801774,10810630,11100868,11381567,11505847,11775829,11955144,12154015,12523583
48305,"Lynn, TX",144049,146578,191935,205736,221602,144775,272649,148973,160034,243323,148524,206097,309154,181346,173775,208370,216014,242551
48307,"McCulloch, TX",226435,231953,250322,240117,234178,259912,283193,309915,248276,270211,321969,344552,350651,359206,349458,316094,348038,371048
48309,"McLennan, TX",7625048,7733792,8051281,8363001,8541457,8949222,9152184,9264167,9653506,9362247,9455154,9866180,10956766,11372297,10826522,11405062,11913463,12347805
48311,"McMullen, TX",339615,354196,379136,503236,580393,449083,364860,300688,369088,360965,663140,1917748,3458479,4508886,4620756,4273231,3864088,3730878
48313,"Madison, TX",344237,373358,366085,371884,365434,386539,393723,333426,365356,399113,465520,695602,829239,1036867,1072976,871390,792698,708151
48315,"Marion, TX",294526,265230,282629,243846,271486,275484,253746,238617,244419,259663,247011,235549,247745,231384,248798,260890,262795,275244
48317,"Martin, TX",416344,508261,438596,442197,481448,582056,781471,942671,1385449,1506321,1962695,3023470,3282666,3401409,4473823,5412710,7003980,9798482
48319,"Mason, TX",69121,82817,84789,91823,83153,108476,91004,93050,100676,105502,107884,111653,110702,109383,120773,114096,121936,122641
48321,"Matagorda, TX",2525230,2425407,2202010,2337401,2167173,2425569,2336223,2357639,2358509,2242694,2143849,1980703,1966516,2068933,2026956,2036741,2105035,2046679
48323,"Maverick, TX",939712,961422,964873,970382,1025252,1115876,1123191,1209136,1282970,1279779,1329165,1375767,1350091,1360884,1396862,1403362,1440038,1487369
48325,"Medina, TX",587434,622875,650341,641539,635324,683892,669805,652287,671716,677586,699454,766437,804301,837840,828986,818153,852698,872982
48327,"Menard, TX",48993,54367,56944,54103,52684,60529,61031,60877,64551,59598,65088,75576,84456,71132,79642,71076,64680,65819
48329,"Midland, TX",6269754,6381005,6160641,6515551,6916922,8072078,8772531,9633948,10001230,10823027,12401076,15068051,15532005,17300542,18765716,18797042,22611280,26786004
48331,"Milam, TX",1000099,926373,978569,994722,877206,864774,826714,806811,820631,886463,993774,1055312,1029881,1008152,973728,997226,940908,632583
48333,"Mills, TX",112786,110526,111254,112362,109828,132381,113133,105445,122104,118241,118454,124035,120614,143106,147621,154603,152337,183690
48335,"Mitchell, TX",441579,393294,345399,338055,352193,422565,475203,475246,601820,582120,615026,724361,676824,571730,542100,541563,530060,504203
48337,"Montague, TX",411710,442186,428373,439035,439101,515268,568339,634127,687371,706010,852918,1041151,1164842,1296524,1237808,1078040,1100417,998712
48339,"Montgomery, TX",8193778,8412275,8725235,9457913,10946429,12111072,12697445,13359882,13698887,14659318,15328865,17565838,18271436,19494430,20106661,20235028,21356063,22369829
48341,"Moore, TX",2291611,2077430,1940350,1948457,1758570,1766269,2142337,1858966,1952508,1982282,1623073,1608011,1643720,1567935,1767806,1753526,1765193,1682157
48343,"Morris, TX",580495,522497,516399,650584,614430,595443,678496,671103,730069,847966,932083,864311,859082,811520,744205,639957,638229,686443
48345,"Motley, TX",35422,43617,42304,47068,48628,51168,47667,38033,37209,38167,47679,43014,51703,41539,43182,39311,39910,41500
48347,"Nacogdoches, TX",1936185,2087336,2038733,2087367,2223732,2384502,2554916,2664642,2759832,2672611,2682210,2651846,2435101,2384006,2468571,2420273,2514106,2596775
48349,"Navarro, TX",1205585,1213526,1188749,1179548,1180436,1241559,1250725,1273697,1258062,1297475,1370873,1438938,1454542,1438539,1428644,1394937,1413194,1495539
48351,"Newton, TX",245086,240464,243745,318108,317401,391758,452479,409177,410541,392963,476956,549040,442726,419063,499778,402663,470235,508661
48353,"Nolan, TX",511557,535804,527784,529341,548328,597059,657048,761414,736576,837483,927611,1006107,1001279,968018,944540,947748,954905,954245
48355,"Nueces, TX",15678689,15580337,16138267,17707793,16654614,17046112,18282249,17302394,16918869,17996491,18525122,18117803,19436229,18683435,18864520,18790122,18902397,19117033
48357,"Ochiltree, TX",718022,712864,689986,705001,758356,849591,817493,802670,873652,1042433,1257869,1626020,1645294,1887087,1916909,1557060,1538049,1509261
48359,"Oldham, TX",109867,99274,102826,99962,99532,112387,154604,182066,182958,212345,206400,279589,405284,344628,354364,383814,338867,362143
48361,"Orange, TX",2773720,2756738,2570594,2622511,2546599,2716426,2791690,2698838,2765196,3080401,3080552,3290048,3437184,3355362,3247476,3199109,3072605,3196209
48363,"Palo Pinto, TX",726199,713118,714880,731846,804069,900155,932234,990384,1016058,1018921,982328,956689,967422,1027640,961620,913894,962405,1004793
48365,"Panola, TX",3082592,3190501,3012193,2928155,3038920,3195217,3379973,3049232,3252131,2770472,2347908,2251726,2550006,3063399,3100854,2700866,2691838,2727949
48367,"Parker, TX",1703139,1762348,1776880,1817043,2075764,2514472,3141461,3263355,3261395,3104084,3306466,3331591,3650963,3954039,3881585,3576103,3742191,3860064
48369,"Parmer, TX",720875,739905,713021,648101,683079,712008,720200,782008,844837,1047844,950832,885432,830170,1187331,1582166,1329234,1442347,1469742
48371,"Pecos, TX",2884786,3244591,2760996,2316258,2325836,2540707,2973768,3208534,3830085,2991028,2433727,2326333,2127068,2088429,2190674,2260388,2700203,3267658
48373,"Polk, TX",1081734,1083630,1067482,1030826,959528,1067819,1147074,1124731,1155758,1095747,1100580,1102242,1112635,1116430,1130000,1162945,1185234,1212652
48375,"Potter, TX",6404480,6578449,6676316,6747275,6580374,6973293,7052716,7239180,7202691,7238650,7158998,7382429,7456121,7541949,7644413,7554164,7553063,7785463
48377,"Presidio, TX",157429,148246,145956,129723,126999,150472,137601,139646,151616,172523,181261,223948,255008,231392,226048,254849,226442,232643
48379,"Rains, TX",137765,135169,124153,127033,132542,157354,159565,152900,161008,163783,159693,163034,160354,169570,168723,169157,172798,183329
48381,"Randall, TX",2029116,2100529,2165727,2201466,2349506,2598138,2691825,2722700,2755183,2978849,3111121,3077015,3012636,3289097,3454369,3409412,3407628,3539417
48383,"Reagan, TX",612944,707397,716698,703419,667068,766600,844982,810618,1057778,1093307,1239822,1700846,2035070,2680977,3618768,4212231,5303685,5977463
48385,"Real, TX",50761,55783,57141,55541,57598,64027,64980,67895,71037,70252,65892,65475,74583,70589,74725,72070,72339,75348
